"estado","cidade","lat","lon"
PE,Cajazeiras (Bezerros),-8.2414964,-35.7570657
PE,Caldeirão (Brejo da Madre de Deus),-8.1405443,-36.371496
PE,Caldeirões (Bom Conselho),-9.197311899999999,-36.6385569
PE,Calumbi,-7.97985725,-38.1180114
PE,Calçado,-8.74492285,-36.32650955
PE,Camaragibe,-9.356131551185342,-36.51257576045255
PE,Camela (Ipojuca),-8.5570521,-35.0125535
PE,Camocim de São Félix,-8.353595949999999,-35.76838515
PE,Campo Alegre (Lagoa do Ouro),-9.1467724,-36.4580775
PE,Camutanga,-7.40806845,-35.27281995
PE,Canaã (Triunfo),-7.8455699,-38.0419836
PE,Canhotinho,-8.862785833333332,-36.19157016666667
PE,Capoeiras,-8.71218865,-36.6072712
PE,Caraibeiras (Tacaratu),-14.69374975,-46.35783485
PE,Caramuru (Carpina),-7.7935059,-35.3246769
PE,Caramuru (Santa Maria do Cambucá),-7.8219417,-35.8825144
PE,Carapotos (Caruaru),-8.2816277,-35.9663119
PE,Caraíba (Santa Maria da Boa Vista),-8.7996863,-39.8270828
PE,Caraíbas (Arcoverde),-8.4176445,-37.0585205
PE,Caraúba Torta (Carpina),-7.7935059,-35.3246769
PE,Carice (Itambé),-7.409756,-35.10911
PE,Carima (Barreiros),-8.814697,-35.1937281
PE,Caririmirim (Moreilândia),-7.5726187,-39.4450281
PE,Carnaubeira da Penha,-8.3570952,-38.739926749999995
PE,Carnaíba,-12.681353166666668,-42.05437933333334
PE,Carne-de-Vaca (Goiana),-7.5631136,-35.013177
PE,Carneiro (Buíque),-8.6165115,-37.0829593
PE,Caroalina (Sertânia),-8.0751481,-37.269356
PE,Carpina,-8.707736712648211,-36.578718647035565
PE,Carqueja (Floresta),-8.5969261,-38.5743503
PE,Caruaru,-8.853528226532212,-36.38748501912341
PE,Casinhas,-3.160706557142857,-50.37888408571428
PE,Catende,-8.700239100000001,-35.83141482
PE,Catimbaú (Buíque),-8.6165115,-37.0829593
PE,Catolé (Casinhas),-7.7557907,-35.7188463
PE,Cavalo Ruço de Deus (Brejo da Madre de Deus),-8.1405443,-36.371496
PE,Cedro,-7.153118475,-39.161845424999996
PE,Chã Grande,-8.2402041,-35.460926650000005
PE,Chã de Alegria,-8.00276165,-35.20835835
PE,Chã de Cruz (Abreu e Lima),-8.3574333,-35.9264078
PE,Chã do Rocha (Orobó),-7.7481295,-35.603719
PE,Cimbres (Pesqueira),-8.3627277,-36.7388486
PE,Clarana (Bodocó),-5.73697305,-39.26440705
PE,Cocau (Bodocó),-7.6486689,-40.0222864
PE,Cocau (Rio Formoso),-8.6975868,-35.148879
PE,Conceição das Crioulas (Salgueiro),-8.0725066,-39.1268089
PE,Condado,-7.244995124999999,-36.355471699999995
PE,Correntes,-11.871477925,-39.269911074999996
PE,Cortês,-12.464119766666665,-41.91215446666667
PE,Couro DAntas (Riacho das Almas),-8.1358431,-35.8545858
PE,Cristália (Petrolina),-9.389083,-40.5030961
PE,Cruanji (Timbaúba),-7.512005,-35.3168703
PE,Cruzeiro do Nordeste (Sertânia),-8.0751481,-37.269356
PE,Cruzes (Panelas),-8.6574023,-36.0458437
PE,Cuiambuca (Gameleira),-8.5853481,-35.3871125
PE,Cuieiras (Igarassu),-7.8292242,-34.9016204
PE,Cumaru,-8.040014433333333,-35.72390683333334
PE,Cupira,-8.611008,-35.9516347
PE,Curral Queimado (Petrolina),-9.389083,-40.5030961
PE,Custódia,-8.18453508,-37.73154652000001
PE,Dois Leões (Pombos),-8.1153684,-35.4124355
PE,Dormentes,-8.30161804,-38.40365428
PE,Entroncamento (Lagoa dos Gatos),15.400250799999998,-22.1915288
PE,Escada,-8.3590539,-35.71701493333334
PE,Espírito Santo (São Bento do Una),-8.66867395,-36.69865345
PE,Exu,-7.574195120000001,-39.7206939
PE,Fazenda Nova (Brejo da Madre de Deus),-8.15589365,-36.283841800000005
PE,Feitoria (Bodocó),-17.61785785,-45.19210495
PE,Fernando de Noronha,-3.8441471500000004,-32.418812849999995
PE,Ferreiros,-7.4487413,-35.2441014
PE,Flores,-11.8620855,-39.956297625
PE,Floresta,-12.838180828571426,-42.355575457142855
PE,Frei Miguelinho,-7.93982895,-35.64620885
PE,Frexeiras (Escada),-8.3571351,-35.2243997
PE,Gambá (Goiana),-7.5631136,-35.013177
PE,Gameleira,-8.58383405,-35.387370000000004
PE,Garanhuns,-9.917532681735622,-37.47478844328963
PE,Glória do Goitá,-8.00049635,-35.2941948
PE,Goiana,-9.404555550000001,-37.790382269999995
PE,Gonçalves Ferreira (Caruaru),-8.27188035,-35.94232865
PE,Granito,-7.73583945,-39.65386135
PE,Gravatá,-10.472448289055807,-38.219757147103074
PE,Gravatá do Ibiapina (Taquaritinga do Norte),-7.8688727,-36.08770145
PE,Grossos (Verdejante),-7.9887167,-39.0085346
PE,Grotão (Venturosa),-8.5761055,-36.8747234
PE,Guanumbi (Buíque),-8.6165115,-37.0829593
PE,Henrique Dias (Sertânia),-8.0751481,-37.269356
PE,Iateca (Saloá),-8.9735843,-36.6894342
PE,Iati,-8.955177366666668,-36.88949123333333
PE,Ibimirim,-8.53230555,-37.62167695
PE,Ibirajuba,-14.8242281,-42.9231343
PE,Ibiranga (Itambé),-7.39419145,-35.17520685
PE,Ibiratinga (Sirinhaém),-8.5914352,-35.1186262
PE,Ibitiranga (Carnaíba),-7.76487065,-37.812227750000005
PE,Ibó (Belém do São Francisco),-14.2954485,-41.4748584
PE,Icaiçara (Parnamirim),-8.0891137,-39.5793432
PE,Igapó (Lagoa do Ouro),-9.1467724,-36.4580775
PE,Igarapeassu (Lagoa dos Gatos),-8.6580337,-35.903672
PE,Igarapeba (São Benedito do Sul),-8.810648,-35.8875028
PE,Igarassu,-8.780337727799223,-36.12394150586869
PE,Igreja Nova (Bom Conselho),-9.1699342,-36.685117
PE,Iguaraci,-7.860193525,-37.4508812
PE,Ilha de Itamaracá,-7.7492784,-34.8278777
PE,Inajá,-15.784286475,-45.0316836
PE,Ingazeira,-7.7132994,-37.4254444
PE,Ipanema (Pesqueira),-8.3627277,-36.7388486
PE,Ipojuca,-8.438251358333334,-35.373157408333334
PE,Ipubi,-7.5685697,-40.202084000000006
PE,Ipuera (Serrita),-7.7517288,-39.4035876
PE,Iraguaçu (Triunfo),-7.8455699,-38.0419836
PE,Irajaí (Iguaraci),-7.8565391,-37.4254444
PE,Iratama (Garanhuns),-8.8828551,-36.4968966
PE,Itacuruba,-8.73039765,-38.70086675
PE,Itapetim,-7.403095,-37.14242326666667
PE,Itapissuma,-7.97633345,-34.985090674999995
PE,Itaquitinga,-7.6734218,-35.08252863333333
PE,Itaíba,-12.478646975,-39.8110655
PE,Itaúna (Caruaru),-8.2849639,-35.9701874
PE,Ituguaçu (Altinho),-8.48588615,-36.1150452
PE,Iuiteporã (Bonito),-8.473817,-35.7283917
PE,Izacolandia (Petrolina),-9.389083,-40.5030961
PE,Jabitaca (Iguaraci),-7.8565391,-37.4254444
PE,Jaboatao dos Guararapes,-10.532653733333333,-37.21180133333334
PE,Jaboatão dos Guararapes,-8.865196399053119,-35.824595789049
PE,Jacarezinho (Caruaru),-8.2849639,-35.9701874
PE,Jacaré Grande (Caruaru),-8.2849639,-35.9701874
PE,Japecanga (Pedra),-8.4979192,-36.9433618
PE,Jaqueira,-8.734789500000002,-35.800363250000004
PE,Jataúba,-7.9042403,-37.32287797142857
PE,Jatiúca (Triunfo),-7.8455699,-38.0419836
PE,Jatobá,-8.620605316666667,-39.257178083333336
PE,Jenipapo (Sanharó),-8.3652872,-36.5445805
PE,Jirau (Itaíba),-8.9469596,-37.4211627
PE,Joaquim Nabuco,-8.62098985,-35.536515699999995
PE,José Mariano (Ribeirão),-8.5135139,-35.3747515
PE,José da Costa (Gameleira),-8.5853481,-35.3871125
PE,João Alfredo,-7.8611813999999995,-35.59152825
PE,Juca Ferrado (Surubim),-7.8542829,-35.7630474
PE,Jucati,-12.404637233333332,-39.01030406666666
PE,Junco (Casinhas),-7.7557907,-35.7188463
PE,Jupi,-8.7162325,-36.409327950000005
PE,Jurema,-8.9268259,-39.657987649999995
PE,Jutaí (Santa Maria da Boa Vista),-8.7996863,-39.8270828
PE,Juá (Caruaru),-8.2849639,-35.9701874
PE,Juçaral (Cabo de Santo Agostinho),-8.2794398,-35.0304219
PE,Km 25 (Petrolina),-9.389083,-40.5030961
PE,Lagoa (Petrolina),-9.389083,-40.5030961
PE,Lagoa da Pedra (Casinhas),-7.7557907,-35.7188463
PE,Lagoa da Vaca (Surubim),-7.8542829,-35.7630474
PE,Lagoa de São José (Bom Conselho),-9.233791066666667,-36.67975486666666
PE,Lagoa do Barro (Araripina),-7.57656,-40.4976324
PE,Lagoa do Carro,-7.8433019999999996,-35.311343949999994
PE,Lagoa do Itaenga,-7.9340499,-35.292598350000006
PE,Lagoa do Ouro,-9.1577617,-36.456372225
PE,Lagoa do Souza (Lagoa dos Gatos),-14.5712041,-45.2461967
PE,Lagoa dos Gatos,-8.6579789,-35.903568449999995
PE,Laje (Caruaru),-8.2849639,-35.9701874
PE,Laje Grande (Catende),-8.6741659,-35.7188463
PE,Laje de São José (Cupira),-8.6110528,-35.9516053
PE,Lajedo,-8.65675495,-36.32328855
PE,Lajedo do Cedro (Caruaru),-16.8779201,-42.550752450000005
PE,Limoeiro,-8.301732083333333,-35.740699533333334
PE,Livramento (Vertentes),-7.9035013,-35.9876444
PE,Livramento do Tiúma (Timbaúba),-7.512005,-35.3168703
PE,Logradouro dos Leões (Bom Conselho),-9.1699342,-36.685117
PE,Logradouros (Serra Talhada),-7.9821907,-38.2893787
PE,Luanda (Serra Talhada),-7.9821907,-38.2893787
PE,Lério de Cima (Surubim),-7.8542829,-35.7630474
PE,Macaparana,-7.53921575,-35.452722449999996
PE,Machados,-13.6697276,-39.37065825
PE,Macujé (Aliança),-7.5863316,-35.1928634
PE,Malhada Barreiras Queimadas (Caruaru),-8.2849639,-35.9701874
PE,Malhada de Pedra (Caruaru),-8.2849639,-35.9701874
PE,Manari,-8.9637158,-37.6290884
PE,Mandacaia (Brejo da Madre de Deus),-8.1405443,-36.371496
PE,Mandacaru (Gravatá),-8.2116007,-35.5677787
PE,Maniçoba,-8.2501736,-36.0852094
PE,Maniçoba (São Caitano),-8.2806978,-36.1328132
PE,Maraial,-8.789939266666666,-35.81868766666667
PE,Maravilha (Custódia),-8.1884178,-37.681228
PE,Massangano (Petrolina),-9.389083,-40.5030961
PE,Matinada (Orobó),-7.7481295,-35.603719
PE,Mimoso (Pesqueira),-8.381354850000001,-36.8233432
PE,Mimoso (Surubim),-7.8542829,-35.7630474
PE,Miracica (Garanhuns),-8.884587450000001,-36.492764199999996
PE,Mirandiba,-8.132503025,-38.70504355
PE,Moderna (Sertânia),-8.0751481,-37.269356
PE,Monte Alegre (São Joaquim do Monte),-8.434775349999999,-35.83037635
PE,Morais (Araripina),-7.8530241499999995,-37.7004366
PE,Moreilândia,-7.6429959499999995,-39.53036745
PE,Moreno,-8.117888233333334,-35.097413800000005
PE,Moxotó (Ibimirim),-8.5273221,-37.5534526
PE,Mulungu (Sanharó),-8.3978276,-36.53512425
PE,Murici (Caruaru),-8.2849639,-35.9701874
PE,Murupé (Vicência),-7.6582395,-35.3224315
PE,Mutuca (Pesqueira),-8.3627277,-36.7388486
PE,Nascente (Araripina),-7.57656,-40.4976324
PE,Nazaré da Mata,-7.9279214499999995,-35.1239031
PE,Negras (Itaíba),-8.9469596,-37.4211627
PE,Neves (Jucati),-8.748000000000001,-36.4448895
PE,Nossa Senhora Aparecida (Belo Jardim),-8.3357786,-36.4235973
PE,Nossa Senhora da Luz (São Lourenço da Mata),-8.0232142,-35.0612688
PE,Nossa Senhora do Carmo (Pombos),-8.1153684,-35.4124355
PE,Nossa Senhora do Ó (Ipojuca),-8.47688765,-35.03647045
PE,Nova Cruz (Igarassu),-7.8391903,-34.87361715
PE,Nova Descoberta (Petrolina),-9.389083,-40.5030961
PE,Ns2 Núcleo de Serviços (Petrolina),-9.389083,-40.5030961
PE,Olho DÁgua de Dentro (Canhotinho),-8.8533581,-36.1918541
PE,Olinda,-8.856081475909098,-35.8448334192804
PE,Oratório (Casinhas),-7.7557907,-35.7188463
PE,Ori (Serrita),-7.7517288,-39.4035876
PE,Orobó,-7.702793940000001,-35.61232172
PE,Orocó,-8.615834750000001,-39.602585149999996
PE,Ouricuri,-8.12883815,-39.172950175
PE,Pajeú (Serra Talhada),-7.9821907,-38.2893787
PE,Palmares,-11.591083260000001,-37.8248081
PE,Palmatória (Caruaru),-8.2849639,-35.9701874
PE,Palmeirina,-9.01074105,-36.3059267
PE,Panelas,-8.674071475,-36.055007475
PE,Papagaio (Pesqueira),-8.3627277,-36.7388486
PE,Paquevira (Canhotinho),-8.8854391,-36.1545404
PE,Paranatama,-8.914780666666667,-36.65909343333333
PE,Parnamirim,-5.88514498433155,-35.17944383470589
PE,Pará (Santa Cruz do Capibaribe),-9.83045125,-42.62933325
PE,Passagem do Tó (Jataúba),-8.0898475,-36.5661908
PE,Passira,-10.350571633333333,-37.4634089
PE,Patos (Caruaru),-8.2849639,-35.9701874
PE,Pau Amarelo (Correntes),-9.1247703,-36.3281377
PE,Pau Ferro (Quipapá),-8.833967900000001,-36.071759
PE,Pau Ferro (Salgueiro),-8.0725066,-39.1268089
PE,Pau-Santo (Caruaru),-8.2849639,-35.9701874
PE,Paudalho,-7.930169480000001,-35.09298018
PE,Paulista,-9.337360700581378,-36.21659951585272
PE,Pedra,-8.567980485714285,-36.91980771428572
PE,Pedrinhas (Petrolina),-9.389083,-40.5030961
PE,Pelada (Caruaru),-8.2849639,-35.9701874
PE,Pernambuquinho (Sertânia),-8.0751481,-37.269356
PE,Perpétuo Socorro (Alagoinha),-8.4880247,-36.7604027
PE,Pesqueira,-9.57850649090909,-37.52244970909091
PE,Petrolina,-9.905948874805524,-40.66109509879005
PE,Petrolândia,-20.11426246,-45.101511880000004
PE,Pirituba (Vitória de Santo Antão),-10.060763999999999,-56.174877550000005
PE,Pombos,-15.244875625,-41.452199225
PE,Pontas de Pedra (Goiana),-7.5631136,-35.013177
PE,Poço Comprido (Correntes),-9.1247703,-36.3281377
PE,Poço Fundo (Santa Cruz do Capibaribe),-8.02013235,-36.924277450000005
PE,Poção,-8.2118959,-36.710348749999994
PE,Poção de Afrânio (Afrânio),-8.4158172,-38.8552638
PE,Primavera,-5.475714460000001,-40.38579666
PE,Pão de Açúcar (Taquaritinga do Norte),-7.89996915,-36.13245715
PE,Pão de Açúcar do Poção (Poção),-8.25293995,-36.7122854
PE,Pé-de-Serra dos Mendes (Agrestina),-8.4555101,-35.9444805
PE,Quipapá,-8.505766433333333,-35.799365200000004
PE,Quitimbu (Custódia),-8.1884178,-37.681228
PE,Quixabá,-7.3816405,-37.483081925
PE,Rafael (Caruaru),-8.2849639,-35.9701874
PE,Rainha Isabel (Bom Conselho),-9.22210055,-36.6492163
PE,Raiz (Belo Jardim),-8.3357786,-36.4235973
PE,Rajada (Petrolina),-9.388270200000001,-40.49620765
PE,Rancharia (Araripina),-7.57656,-40.4976324
PE,Rangel (Riacho das Almas),-8.1358431,-35.8545858
PE,Recife,-8.336641604179707,-35.19914179978256
PE,Riacho Fechado (Tacaimbó),-8.3563005,-36.2847751
PE,Riacho Pequeno (Belém do São Francisco),-8.750873,-38.9626058
PE,Riacho das Almas,-8.0945943,-35.873509375
PE,Riacho do Meio (Arcoverde),-8.4176445,-37.0585205
PE,Riacho do Meio (São José do Egito),-7.4686612,-37.2746574
PE,Ribeirão,-8.461891920000001,-35.58922384
PE,Rio Formoso,-8.4953148,-35.967613925
PE,Rio da Barra (Sertânia),-8.0751481,-37.269356
PE,Sairé,-8.31942585,-35.691656550000005
PE,Salgadinho,-7.436022540000001,-35.95918696
PE,Salgueiro,-8.1697814,-38.7040117
PE,Salobro (Pesqueira),-8.3627277,-36.7388486
PE,Saloá,-8.8573867,-36.279112700000006
PE,Sanharó,-9.4392450625,-38.7764970125
PE,Santa Cruz,-8.599116488888889,-37.93711021111111
PE,Santa Cruz da Baixa Verde,-7.856205166666666,-38.177105366666666
PE,Santa Cruz do Capibaribe,-9.906802829865759,-37.910027754026885
PE,Santa Filomena,-8.52255916,-42.66267008
PE,Santa Luzia (Belo Jardim),-8.3357786,-36.4235973
PE,Santa Maria da Boa Vista,-15.835903299999998,-41.80069425
PE,Santa Maria do Cambucá,-7.820618333333333,-35.88927356666667
PE,Santa Rita (Ouricuri),-7.8808775,-40.0810267
PE,Santa Rita (Serra Talhada),-7.9821907,-38.2893787
PE,Santa Rita (Tuparetama),-7.6704647,-37.3185938
PE,Santa Rosa (Iati),-9.0432435,-36.8476268
PE,Santa Rosa (Serrita),-7.7517288,-39.4035876
PE,Santa Terezinha,-17.126564542857142,-48.02110624285714
PE,Santa Terezinha (Água Preta),-8.7081806,-35.5216057
PE,Santana de São Joaquim (São Joaquim do Monte),-8.4387837,-35.8498078
PE,Santo Agostinho (Cabo de Santo Agostinho),-8.309017149999999,-34.998057599999996
PE,Santo Amaro (Sirinhaém),-8.5914352,-35.1186262
PE,Santo Antônio das Queimadas (Jurema),-8.7377479,-36.1545404
PE,Santo Antônio dos Palmares (Palmares),-8.6764828,-35.5821519
PE,Sapucarana (Bezerros),-8.2414964,-35.7570657
PE,Saué (Rio Formoso),-8.7318345,-35.2154563
PE,Serra Branca (Ipubi),-7.5613556,-40.1862129
PE,Serra Negra (Bezerros),-8.2414964,-35.7570657
PE,Serra Talhada,-9.522819456565655,-39.34712566818179
PE,Serra da Cachoeira (Vertentes),-7.9002649,-35.9878195
PE,Serra do Vento (Belo Jardim),-8.3364786,-36.426974200000004
PE,Serrinha da Prata (Saloá),-8.9735843,-36.6894342
PE,Serrita,-7.925809483333333,-38.24957386666667
PE,Serrolândia (Ipubi),-7.5613556,-40.1862129
PE,Serrote do Urubu (Petrolina),-9.389083,-40.5030961
PE,Serrote dos Bois de Cima (Caruaru),-8.2849639,-35.9701874
PE,Sertânia,-9.873670875,-38.615071566666664
PE,Sertãozinho de Baixo (Maraial),-8.7829014,-35.812397
PE,Siriji (São Vicente Ferrer),-7.6289133499999995,-35.479258
PE,Sirinhaém,-8.467902599999999,-35.09836422
PE,Solidão,-7.6778721999999995,-37.624845750000006
PE,Surubim,-7.927216022222221,-35.757884222222216
PE,São Benedito do Sul,-8.8045902,-35.9124569
PE,São Bento do Una,-8.5218231,-36.44456843333334
PE,São Caetano do Navio (Betânia),-8.3258061,-38.0631455
PE,São Caitano,-8.342222566666667,-36.14038646666667
PE,São Domingos (Brejo da Madre de Deus),-8.0809616,-36.32503175
PE,São Francisco do Brígida (Serrita),-7.7517288,-39.4035876
PE,São Joaquim do Monte,-11.461506779999999,-38.02318726
PE,São José (Panelas),-8.6574023,-36.0458437
PE,São José da Coroa Grande,-11.051313319999998,-37.71463274
PE,São José do Belmonte,-7.870658375,-38.716543125
PE,São José do Egito,-7.534553475,-37.28470825
PE,São João,-18.94994078,-45.483945000000006
PE,São João do Ferraz (Vertentes),-7.9035013,-35.9876444
PE,São Lorenço (Goiana),-7.56090835,-35.0051006
PE,São Lourenço da Mata,-9.000070985893709,-36.5701248308213
PE,São Lázaro (Panelas),-8.6574023,-36.0458437
PE,São Pedro (Garanhuns),-8.84075855,-36.4909708
PE,São Severino (Gravatá),-8.2116007,-35.5677787
PE,São Vicente (Itapetim),-7.4015507,-37.1472998
PE,São Vicente Ferrer,-5.2457744,-40.1847164
PE,Sítio dos Nunes (Flores),-7.9147673,-37.8936663
PE,Sítio dos Remédios (Bezerros),-8.1698845,-35.784354
PE,Tabira,-7.58778395,-37.5399545
PE,Tabocas (Exu),-7.4373768,-39.734338
PE,Taboquinha (Belo Jardim),-8.3357786,-36.4235973
PE,Tacaimbó,-8.345605966666666,-36.26558406666666
PE,Tacaratu,-9.0196489,-38.12766095
PE,Tamandaré,-8.7364013,-35.1655278
PE,Tamboatá (Bom Jardim),-7.8076231499999995,-35.62775
PE,Tapiraim (São Caitano),-8.2806978,-36.1328132
PE,Taquaritinga do Norte,-8.1864093,-36.37727913333333
PE,Tara (Pedra),-8.4979192,-36.9433618
PE,Tauapiranga (Serra Talhada),-7.9853084,-38.293093299999995
PE,Tejucupapo (Goiana),-7.5631136,-35.013177
PE,Tenebre (Pedra),-8.4979192,-36.9433618
PE,Terezinha,-8.560896750000001,-35.777332900000005
PE,Terra Vermelha (Caruaru),-8.2849639,-35.9701874
PE,Timbaúba,-7.51391985,-35.31695625
PE,Timorante (Exu),-10.8361904,-45.829809
PE,Toritama,-8.044279566666667,-35.690352499999996
PE,Tracunhaém,-15.6345267,-41.38748425
PE,Trapiá (Riacho das Almas),-8.1358431,-35.8545858
PE,Trindade,-16.536556020898303,-49.4173585509669
PE,Triunfo,-12.88823825,-41.614139375
PE,Três Ladeiras (Igarassu),-7.84645575,-34.8998108
PE,Tupanaci (Mirandiba),-8.196013,-38.643200199999995
PE,Tupanatinga,-15.8451466,-40.2722628
PE,Tuparetama,-7.6248225000000005,-37.31456666666667
PE,Tupaóca (Aliança),-7.5863316,-35.1928634
PE,Umburanas (Sertânia),-8.0751481,-37.269356
PE,Umburetama (Orobó),-7.7481295,-35.603719
PE,Umãs (Salgueiro),-8.0725066,-39.1268089
PE,Upatininga (Aliança),-7.5976554,-35.23088
PE,Urimama (Santa Maria da Boa Vista),-8.7996863,-39.8270828
PE,Urucubá (Limoeiro),-8.75956575,-35.96969945
PE,Uruás (Petrolina),-9.389083,-40.5030961
PE,Uruçu-Mirim (Gravatá),-8.2116007,-35.5677787
PE,Usina Roçadinho (Catende),-8.6741659,-35.7188463
PE,Valdemar Siqueira (Sertânia),-8.0751481,-37.269356
PE,Varzinha (Serra Talhada),-7.9821907,-38.2893787
PE,Vasques (Salgueiro),-8.0725066,-39.1268089
PE,Veneza (Parnamirim),-8.0891137,-39.5793432
PE,Venturosa,-8.577059833333333,-36.87462836666666
PE,Verdejante,-7.984659725,-38.949167349999996
PE,Vermelhos (Lagoa Grande),-8.9930201,-40.2719767
PE,Vertente do Lério,-7.7822716666666665,-35.828571966666665
PE,Vertentes,-13.959604959999998,-40.277834059999996
PE,Vicência,-9.893436016666667,-37.045716399999996
PE,Vila Nossa Senhora Aparecida (Petrolina),-9.389083,-40.5030961
PE,Vila Nova (Belo Jardim),-8.3357786,-36.4235973
PE,Vila Nova (Casinhas),-7.7557907,-35.7188463
PE,Vila Nova - N5 (Petrolina),-9.389083,-40.5030961
PE,Viração (Exu),-4.28754625,-44.1008931
PE,Vitória de Santo Antão,-9.167993331808047,-36.4710858454241
PE,Volta do Moxotó (Jatobá),-9.1842079,-38.2672681
PE,Xexéu,-8.820757,-35.645449549999995
PE,Xicuru (Caruaru),-8.2849639,-35.9701874
PE,Xique-Xique (Caruaru),-8.2849639,-35.9701874
PE,Xucuru (Belo Jardim),-8.3357786,-36.4235973
PE,Zé Gomes (Exu),-7.4373768,-39.734338
PE,Água Fria (Belo Jardim),-8.33974465,-36.4172808
PE,Água Preta,-8.749715566666667,-35.53598886666666
PE,Águas Belas,-9.0567993,-37.077099600000004
PI,Acauã,-8.25820835,-41.0412438
PI,Agricolândia,-5.79640185,-42.66124285
PI,Alagoinha do Piauí,-7.0093841999999995,-40.937838799999994
PI,Alegrete do Piauí,-7.2247398,-40.81783555
PI,Alto Longá,-6.140249000000001,-41.739965049999995
PI,Altos,-5.0460410499999995,-42.46675315
PI,Alvorada do Gurguéia,-8.1966716,-43.49604766666667
PI,Amarante,-6.2978234,-42.80059665
PI,Angical do Piauí,-6.089707199999999,-42.743377966666664
PI,Antônio Almeida,-7.22442065,-44.20363075
PI,Anísio de Abreu,-9.1884119,-43.04878895
PI,Aroazes,-6.1131239,-41.7946396
PI,Aroeiras do Itaim,-7.48805115,-42.1350927
PI,Arraial,-6.61147115,-42.52437905
PI,Assunção do Piauí,-5.86417765,-41.04674745
PI,Avelino Lopes,-10.138725,-43.9664084
PI,Baixa Grande do Ribeiro,-8.169338400000001,-45.184414950000004
PI,Barra DAlcântara,-6.5240355,-42.10212195
PI,Barras,-6.1512092,-38.588794199999995
PI,Barreiras do Piauí,-9.9821905,-45.6763443
PI,Barro Duro,-5.81291405,-42.50041915
PI,Bela Vista do Piauí,-7.96753905,-41.885311099999996
PI,Belém do Piauí,-7.38304495,-40.97562875
PI,Beneditinos,-5.466317050000001,-42.3584276
PI,Bertolínia,-7.68397085,-43.92879805
PI,Betânia do Piauí,-8.091412,-40.818017350000005
PI,Boa Hora,-4.36972085,-42.11004805
PI,Bom Princípio do Piauí,-3.02885205,-41.693767699999995
PI,Bonfim do Piauí,-9.17380275,-42.880244950000005
PI,Boqueirão do Piauí,-4.4873372499999995,-42.117730800000004
PI,Brasileira,-4.1067914000000005,-41.59231025
PI,Brejo do Piauí,-8.3250386,-42.8097011
PI,Buriti dos Lopes,-3.1754343499999997,-41.8704924
PI,Buriti dos Montes,-5.3149731,-41.0963494
PI,Cabeceiras do Piauí,-4.4750815500000005,-42.30817195
PI,Cajazeiras do Piauí,-6.7843778666666665,-42.40515556666667
PI,Cajueiro da Praia,-5.3249130000000005,-42.03504615
PI,Caldeirão Grande do Piauí,-7.3197892,-40.6162808
PI,Campinas do Piauí,-7.6530593499999995,-41.880837150000005
PI,Campo Alegre do Fidalgo,-8.3543325,-41.8185103
PI,Campo Grande do Piauí,-7.161614500000001,-41.05390455
PI,Campo Largo do Piauí,-3.8415264999999996,-42.5802466
PI,Campo Maior,-4.8239586,-42.16554995
PI,Canavieira,-7.6887193499999995,-43.7225122
PI,Canto do Buriti,-8.23444375,-43.1756072
PI,Capitão Gervásio Oliveira,-8.52936785,-41.82934245
PI,Capitão de Campos,-4.4837048,-41.920952799999995
PI,Caracol,-16.5883214,-51.070889140000006
PI,Caraúbas do Piauí,-3.5483148499999997,-41.8617182
PI,Caridade do Piauí,-7.73243405,-40.98666285
PI,Castelo do Piauí,-5.3552332499999995,-41.53586435
PI,Caxingó,-3.3959448,-41.88581775
PI,Cocal,-3.47100675,-41.5562331
PI,Cocal de Telha,-4.5563515500000005,-41.96565270000001
PI,Cocal dos Alves,-3.6222747,-41.42236835
PI,Coivaras,-5.0951912,-42.239685800000004
PI,Colônia do Gurguéia,-8.197279850000001,-43.7733913
PI,Colônia do Piauí,-7.3061547,-42.1572702
PI,Conceição do Canindé,-7.87807075,-41.59583945
PI,Coronel José Dias,-8.779913700000002,-42.41122765
PI,Corrente,-10.4043779,-45.1571595
PI,Cristalândia do Piauí,-10.6943156,-45.1485979
PI,Cristino Castro,-8.820640749999999,-44.22344845
PI,Curimatá,-8.8502653,-43.52628965
PI,Currais,-8.8102244,-44.521439150000006
PI,Curral Novo do Piauí,-7.9107967,-40.7564002
PI,Curralinhos,-5.62443785,-42.827895350000006
PI,Demerval Lobão,-5.353004000000001,-42.679737466666666
PI,Dirceu Arcoverde,-9.3413135,-42.4377824
PI,Dom Expedito Lopes,-6.96881065,-41.675521599999996
PI,Dom Inocêncio,-8.982437050000001,-41.9854383
PI,Domingos Mourão,-4.266194,-41.29652855
PI,Elesbão Veloso,-11.2511173,-45.047111
PI,Eliseu Martins,-7.90698385,-43.1961493
PI,Esperantina,-5.091635066666666,-41.891349033333334
PI,Fartura do Piauí,-8.1735261,-42.08306215
PI,Flores do Piauí,-7.7562812999999995,-42.914323800000005
PI,Floresta do Piauí,-7.4646706,-41.810228949999996
PI,Floriano,-6.847289449999993,-42.98999963276397
PI,Francinópolis,-6.40090505,-42.23112305
PI,Francisco Ayres,-6.6513574,-42.7201929
PI,Francisco Macedo,-7.53017135,-41.75279235
PI,Francisco Santos,-6.9962196500000005,-41.138781449999996
PI,Fronteiras,-7.1057467,-40.5940565
PI,Geminiano,-7.16088965,-41.3419646
